Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145433,18,14:43:00,180+0,0:03:00.000,1616,,38.3,18.571428571428573,-140.83333333333334,-259.0,0.246,0.3443333333333333,0.497,[%emt 0.843] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530145427,25,14:41:00,180+0,0:03:00.000,2774,Yes,39.1,35.77777777777778,68.25,258.125,0.236875,0.755375,0.49912500000000004,[%emt 4.514] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145417,34,14:39:00,180+0,0:03:00.000,1616,,38.3,5.333333333333333,-87.0909090909091,-362.6363636363636,0.23309090909090904,0.44163636363636366,0.501090909090909,[%emt 4.561] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530145407,43,14:35:00,180+0,0:03:00.000,2774,Yes,39.1,92.06666666666666,189.42857142857142,399.5,0.2935,0.6692857142857144,2.2884999999999995,[%emt 4.655] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145374,22,14:34:00,180+0,0:03:00.000,1616,,38.3,7.125,-130.42857142857142,-377.85714285714283,0.20828571428571432,1.3282857142857143,0.46985714285714286,[%emt 5.123] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,A30,530145358,43,14:30:00,180+0,0:03:00.000,2774,Yes,39.1,51.93333333333333,203.0,715.5714285714286,0.3056428571428572,0.5672142857142858,1.0756428571428571,[%emt 3.14] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C65,530145339,44,14:27:00,180+0,0:03:00.000,1616,,38.3,-4.6,-278.2857142857143,-285.8333333333333,0.48450000000000004,0.6364285714285713,0.5764285714285715,[%emt 0.141] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530145320,37,14:25:00,180+0,0:03:00.000,2774,Yes,39.1,75.76923076923077,276.3333333333333,460.5,0.32025,1.0225,0.5899166666666666,[%emt 0.141] Black checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145300,34,14:22:00,180+0,0:03:00.000,1616,,38.3,1.5833333333333333,-87.54545454545455,-487.2857142857143,0.23727272727272727,1.4592727272727273,0.6103636363636363,[%emt 0.141] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D20,530145275,43,14:18:00,180+0,0:03:00.000,2774,Yes,39.1,90.93333333333334,244.78571428571428,633.0714285714286,0.5754999999999999,1.4177142857142857,2.3607142857142853,[%emt 0.188] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,1/2-1/2,0:05:00.000,2065,29.9,B30,530145263,86,14:13:00,300+0,0:05:00.000,2032,,17.8,6.896551724137931,341.32142857142856,338.92857142857144,0.4677142857142858,1.0021071428571429,0.8078571428571428,[%emt 3.373] Game drawn by repetition,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C45,530145246,44,14:15:00,180+0,0:03:00.000,1616,,38.3,26.933333333333334,-93.35714285714286,-219.15384615384616,0.3392142857142857,1.199,1.1511785714285714,[%emt 0.953] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530145226,33,14:13:00,180+0,0:03:00.000,2774,Yes,39.1,31.833333333333332,193.72727272727272,351.125,0.28700000000000003,0.5692727272727273,0.747,[%emt 0.874] Black checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C65,530145211,30,14:11:00,180+0,0:03:00.000,1616,,38.3,23.181818181818183,-94.4,-504.0,0.23159999999999997,0.39440000000000003,1.2093333333333331,[%emt 0.797] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,chesspickle,0-1,0:05:00.000,2081,27.0,B01,530145199,60,14:03:00,300+0,0:05:00.000,2039,,17.8,66.52380952380952,244.65,-81.63157894736842,0.3791,1.2665000000000002,1.7512105263157893,[%emt 4.436] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,A10,530145198,53,14:07:00,180+0,0:03:00.000,2774,Yes,39.1,77.77777777777777,237.76470588235293,343.6666666666667,0.41141176470588237,0.8985294117647058,1.156764705882353,[%emt 0.141] Black checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C65,530145172,34,14:05:00,180+0,0:03:00.000,1616,,38.3,14.75,-125.54545454545455,-477.45454545454544,0.23654545454545453,0.491,0.8750909090909093,[%emt 6.795] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530145160,47,14:01:00,180+0,0:03:00.000,2774,Yes,39.1,39.3125,404.26666666666665,404.0833333333333,0.7592,0.8214666666666667,1.2132666666666667,[%emt 1.812] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530145137,46,13:57:00,180+0,0:03:00.000,1616,,38.3,-7.375,-248.93333333333334,-390.2857142857143,0.33753333333333324,0.7462666666666666,1.0831333333333333,[%emt 0.171] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,A30,530145119,17,13:56:00,180+0,0:03:00.000,2774,Yes,39.1,25.166666666666668,111.0,366.3,0.1146,0.4236000000000001,3.5044999999999997,[%emt 3.843] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145115,24,13:55:00,180+0,0:03:00.000,1616,,38.3,-15.11111111111111,-184.75,-382.7142857142857,0.26012500000000005,0.574125,0.5017142857142858,[%emt 4.233] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530145109,67,13:50:00,180+0,0:03:00.000,2774,Yes,39.1,116.17391304347827,491.1363636363636,868.2352941176471,0.40159090909090905,1.038409090909091,0.5649545454545456,[%emt 0.188] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,foggydew,Geforce,1-0,0:05:00.000,2047,17.9,D02,530145098,83,13:45:00,300+0,0:05:00.000,2057,Yes,30.0,102.25,156.37037037037038,354.3888888888889,0.4700740740740741,1.275,0.7457592592592592,[%emt 3.186] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530145084,52,13:46:00,180+0,0:03:00.000,1616,,38.3,-3.8333333333333335,-144.52941176470588,-454.70588235294116,0.7834117647058825,0.990470588235294,0.754235294117647,[%emt 0.203] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,D35,530145069,33,13:43:00,120+3,0:02:00.000,2774,Yes,39.1,29.5,115.54545454545455,448.3,0.36463636363636365,1.575090909090909,1.078,[%emt 8.732] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,OmaBrigitte,Sbetso,1-0,0:03:00.000,1911,47.8,A80,530145048,57,13:39:00,180+0,0:03:00.000,2135,,25.0,49.45,-20.842105263157894,200.05555555555554,0.44036842105263163,0.5321052631578947,0.4802222222222222,[%emt 0.936] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,mscpReborn,Geforce,1-0,0:05:00.000,2056,17.9,C41,530145047,75,13:35:00,300+0,0:05:00.000,2030,Yes,45.2,90.88461538461539,-238.6,-390.875,0.7764800000000001,1.1942,1.0359166666666668,[%emt 1.327] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530145044,56,13:38:00,180+0,0:03:00.000,1616,,38.3,-33.21052631578947,-274.22222222222223,-340.52941176470586,0.3833888888888889,0.7152222222222222,0.7294444444444446,[%emt 0.813] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,A13,530145010,35,13:34:00,180+0,0:03:00.000,2774,Yes,39.1,72.58333333333333,139.8181818181818,299.0909090909091,0.24318181818181817,0.49,0.5677727272727273,[%emt 3.598] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C45,530144983,16,13:32:00,180+0,0:03:00.000,1616,,38.3,29.833333333333332,15.2,-64.0,0.27359999999999995,0.5194,0.6053999999999999,[%emt 10.194] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,chesspickle,0-1,0:05:00.000,2073,27.0,C50,530144962,54,13:25:00,300+0,0:05:00.000,2064,,18.0,23.842105263157894,52.833333333333336,-114.82352941176471,0.3454444444444445,0.6136111111111111,1.5868823529411764,[%emt 4.753] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,D35,530144958,55,13:26:00,120+3,0:02:00.000,2774,Yes,39.1,40.421052631578945,195.44444444444446,438.875,0.7406666666666667,0.960611111111111,0.5135555555555555,[%emt 0.827] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:02:00.000,2774,39.1,C44,530144922,64,13:20:00,120+3,0:02:00.000,1616,,38.3,-25.045454545454547,-246.28571428571428,-669.7333333333333,0.27009523809523805,1.144238095238095,0.762904761904762,[%emt 1.047] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Notarious,ArasanX,1-0,0:05:00.000,2721,32.2,A47,530144878,173,13:11:00,300+0,0:05:00.000,2796,Yes,38.7,37.172413793103445,42.92982456140351,150.91228070175438,0.8726315789473683,0.47207017543859653,0.3343070175438597,[%emt 0.201] Black resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,B01,530144873,49,13:14:00,120+3,0:02:00.000,2774,Yes,39.1,107.0,241.9375,577.6428571428571,0.3765,1.7033125,0.7458125,[%emt 0.875] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C45,530144837,54,13:10:00,180+0,0:03:00.000,1616,,38.3,17.789473684210527,-245.44444444444446,-650.6470588235294,0.41233333333333333,0.7785,1.108,[%emt 5.462] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,ArasanX,Notarious,1/2-1/2,0:05:00.000,2798,38.9,D46,530144822,323,13:01:00,300+0,0:05:00.000,2719,Yes,32.4,19.13888888888889,7.542056074766355,0.6588785046728972,0.6398037383177569,0.4557663551401868,0.26595794392523364,[%emt 0.164] Game drawn by mutual agreement,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530144808,35,13:07:00,180+0,0:03:00.000,2774,Yes,39.1,30.416666666666668,127.27272727272727,205.25,0.3761818181818182,0.9626363636363635,0.47000000000000003,[%emt 0.812] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530144796,46,13:03:00,180+0,0:03:00.000,1616,,38.3,-0.1875,-122.53333333333333,-534.7333333333333,0.3535333333333333,0.9624,1.9162000000000001,[%emt 0.203] White forfeits on time,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530144770,33,13:00:00,180+0,0:03:00.000,2774,Yes,39.1,34.583333333333336,101.45454545454545,537.9,0.4212727272727273,0.6887272727272727,1.1705,[%emt 3.983] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,1-0,0:05:00.000,2065,30.1,C42,530144768,79,12:56:00,300+0,0:05:00.000,2056,,18.0,-22.14814814814815,-58.92307692307692,254.5625,0.5657692307692307,0.6104230769230768,0.9472692307692309,[%emt 0.519] Black checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:02:00.000,2774,39.1,C44,530144748,20,12:57:00,120+3,0:02:00.000,1616,,38.3,1.1428571428571428,-33.666666666666664,-270.4166666666667,0.23299999999999998,1.2605,0.72975,[%emt 9.825] White forfeits on time,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,foggydew,Geforce,1-0,0:05:00.000,2064,18.0,A07,530144683,59,12:48:00,300+0,0:05:00.000,2057,Yes,30.2,27.6,34.36842105263158,254.68421052631578,0.43731578947368416,0.5477368421052631,0.5507368421052632,[%emt 4.603] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,0-1,0:05:00.000,2048,30.3,B30,530144621,82,12:38:00,300+0,0:05:00.000,2073,,18.0,-18.035714285714285,71.03703703703704,89.96296296296296,0.8402222222222222,0.638,1.0344814814814816,[%emt 3.301] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,D41,530144596,22,12:41:00,120+3,0:02:00.000,2774,Yes,39.1,32.625,33.857142857142854,185.28571428571428,0.259,0.215,1.044857142857143,[%emt 2.11] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530144586,28,12:38:00,180+0,0:03:00.000,1616,,38.3,-30.7,-183.88888888888889,-924.3333333333334,0.9797777777777777,1.0061111111111112,0.5865555555555555,[%emt 1.953] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530144565,29,12:36:00,180+0,0:03:00.000,2774,Yes,39.1,29.1,77.11111111111111,554.2777777777778,0.3327777777777778,0.8456666666666668,0.9726111111111111,[%emt 0.157] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Notarious,pikozrout,1-0,0:05:00.000,2125,36.9,A45,530144564,53,12:34:00,300+0,0:05:00.000,2798,Yes,39.1,44.166666666666664,286.05882352941177,359.15,1.0290588235294118,0.9305882352941176,0.3386470588235294,[%emt 0.1] Black checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,foggydew,Geforce,1/2-1/2,0:05:00.000,2074,18.1,C21,530144559,113,12:32:00,300+0,0:05:00.000,2047,Yes,30.4,32.63157894736842,8.35135135135135,20.22972972972973,0.42564864864864854,0.4844324324324324,0.47497297297297303,[%emt 1.825] Game drawn by mutual agreement,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144540,36,12:34:00,180+0,0:03:00.000,1616,,38.3,3.1538461538461537,-133.25,-551.5454545454545,0.16741666666666666,0.4855,0.6143636363636363,[%emt 3.89] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144524,60,12:31:00,180+0,0:03:00.000,2774,Yes,39.1,113.52380952380952,281.3,536.3684210526316,0.37594999999999995,0.7254,0.5565789473684211,[%emt 1.754] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144503,48,12:27:00,180+0,0:03:00.000,1616,,38.3,10.823529411764707,-94.5625,-396.38461538461536,0.30093749999999997,0.9245625,2.451000000000001,[%emt 2.405] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,0-1,0:05:00.000,2038,30.5,C00,530144492,58,12:23:00,300+0,0:05:00.000,2083,,18.1,1.3,-20.68421052631579,-302.0,0.40542105263157896,1.1995263157894738,0.8136842105263158,[%emt 4.844] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D35,530144470,31,12:25:00,180+0,0:03:00.000,2774,Yes,39.1,31.181818181818183,67.2,180.8,0.36970000000000003,0.8501,0.9628,[%emt 3.982] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144460,28,12:23:00,180+0,0:03:00.000,1616,,38.3,17.7,-99.55555555555556,-202.66666666666666,0.42533333333333334,0.7648888888888888,0.8077777777777777,[%emt 0.781] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,D41,530144440,69,12:18:00,180+0,0:03:00.000,2774,Yes,39.1,40.125,130.2608695652174,426.09090909090907,0.406695652173913,0.5179130434782608,1.0998181818181818,[%emt 6.186] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,foggydew,Geforce,1/2-1/2,0:05:00.000,2084,18.1,B00,530144427,93,12:13:00,300+0,0:05:00.000,2037,Yes,30.6,65.96875,64.87096774193549,70.26666666666667,0.47867741935483876,1.4307419354838709,0.6870666666666666,[%emt 3.05] Game drawn by mutual agreement,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144401,40,12:15:00,180+0,0:03:00.000,1616,,38.3,4.857142857142857,-140.84615384615384,-504.0,0.2437692307692308,0.4624615384615385,1.0180000000000002,[%emt 0.765] White checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144378,35,12:13:00,180+0,0:03:00.000,2774,Yes,39.1,53.166666666666664,300.09090909090907,270.6,0.21372727272727274,0.7280909090909091,0.9393636363636363,[%emt 0.922] Black checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144365,38,12:08:00,180+0,0:03:00.000,1616,,38.3,6.6923076923076925,-388.0833333333333,-244.0,0.9073333333333333,1.2633333333333334,3.1180416666666666,[%emt 22.758] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,Speyside,1-0,0:05:00.000,2040,24.6,C50,530144354,29,12:07:00,300+0,0:05:00.000,2077,,18.1,28.8,20.0,0.0,0.3393333333333333,5.737555555555556,0.2384444444444444,[%emt 0.671] Black checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,B01,530144335,29,12:05:00,120+3,0:02:00.000,2774,Yes,39.1,47.3,137.33333333333334,546.3333333333334,0.27755555555555556,2.120888888888889,0.7775555555555556,[%emt 5.905] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Notarious,ArasanX,1-0,0:05:00.000,2726,32.5,A15,530144320,163,11:57:00,300+0,0:05:00.000,2791,Yes,39.1,17.90909090909091,67.98148148148148,177.7037037037037,0.8510740740740741,0.4692962962962963,0.3725740740740742,[%emt 0.1] Black resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144316,30,12:03:00,180+0,0:03:00.000,1616,,38.3,20.818181818181817,-75.0,-652.7777777777778,0.2627,0.22900000000000004,0.6141111111111112,[%emt 4.405] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,chesspickle,Geforce,0-1,0:05:00.000,2069,18.1,C30,530144310,76,11:58:00,300+0,0:05:00.000,2081,Yes,27.0,-154.69230769230768,-762.32,-1408.0,0.5165599999999999,0.8196800000000001,0.6693200000000001,[%emt 2.203] White checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144303,63,11:59:00,180+0,0:03:00.000,2774,Yes,39.1,127.45454545454545,366.9047619047619,846.5263157894736,0.33928571428571425,1.2812380952380953,0.56055,[%emt 2.39] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C50,530144273,24,11:57:00,180+0,0:03:00.000,1616,,38.3,25.11111111111111,-434.375,-693.1428571428571,0.296125,0.57175,0.8894285714285713,[%emt 2.155] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144258,39,11:54:00,180+0,0:03:00.000,2774,Yes,39.1,67.92857142857143,281.15384615384613,625.3,0.25030769230769234,0.9729999999999998,1.0591666666666666,[%emt 0.891] Black forfeits on time,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:03:00.000,2774,39.1,C44,530144240,34,11:51:00,180+0,0:03:00.000,1616,,38.3,-34.166666666666664,-453.72727272727275,-622.9090909090909,0.3778181818181819,1.1166363636363636,1.2831818181818184,[%emt 9.278] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,ArasanX,Notarious,1/2-1/2,0:05:00.000,2793,39.4,C67,530144222,93,11:45:00,300+0,0:05:00.000,2724,Yes,32.6,31.9375,13.096774193548388,-1.3666666666666667,0.13693548387096774,1.1130645161290322,0.5680333333333335,[%emt 4.449] Game drawn by mutual agreement,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144212,59,11:47:00,180+0,0:03:00.000,2774,Yes,39.1,99.15,236.21052631578948,278.3125,0.4731578947368421,0.4543157894736842,0.9516578947368421,[%emt 0.141] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,1-0,0:05:00.000,2045,30.7,B30,530144198,53,11:44:00,300+0,0:05:00.000,2061,,18.1,8.222222222222221,1.2352941176470589,3.4,0.42405882352941177,1.2291764705882355,0.4116470588235294,[%emt 1.613] Black checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:02:00.000,2774,39.1,C50,530144188,34,11:43:00,120+3,0:02:00.000,1616,,38.3,-2.1666666666666665,-116.0,-537.5454545454545,0.34363636363636363,1.4213636363636362,2.0396363636363635,[%emt 8.56] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,foggydew,Geforce,1/2-1/2,0:05:00.000,2061,18.2,C30,530144155,116,11:34:00,300+0,0:05:00.000,2045,Yes,30.9,71.94871794871794,-113.05263157894737,-9.289473684210526,0.772578947368421,0.5151052631578947,0.8461184210526316,[%emt 1.593] Game drawn by mutual agreement,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:03:00.000,1616,38.3,B01,530144154,29,11:41:00,180+0,0:03:00.000,2774,Yes,39.1,63.4,278.1111111111111,688.2222222222222,0.27211111111111114,1.003111111111111,0.4381111111111111,[%emt 4.202] Black resigns,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:02:00.000,2774,39.1,C54,530144138,36,11:37:00,120+3,0:02:00.000,1616,,38.3,16.923076923076923,-33.333333333333336,-258.45454545454544,0.50425,0.8634999999999998,0.6809090909090909,[%emt 5.935] White resigns,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,Portip,1-0,0:02:00.000,1616,38.3,D41,530144116,31,11:34:00,120+3,0:02:00.000,2774,Yes,39.1,30.454545454545453,51.8,167.75,0.12819999999999998,0.7701,1.3196999999999999,[%emt 0.859] Black checkmated,
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Portip,megielszmergiel,0-1,0:02:00.000,2774,39.1,C50,530144095,54,11:28:00,120+3,0:02:00.000,1616,,38.3,-9.368421052631579,-260.8333333333333,-701.7647058823529,0.29505555555555557,1.414777777777778,1.9758235294117645,[%emt 7.295] White forfeits on time,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,ArasanX,1/2-1/2,0:05:00.000,2723,32.7,C89,530144031,91,11:21:00,300+3,0:05:00.000,2775,Yes,39.1,52.74193548387097,24.233333333333334,3.4,0.13983333333333334,0.14746666666666666,2.283166666666667,[%emt 17.51] Game drawn by repetition,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,ArasanX,megielszmergiel,1/2-1/2,0:05:00.000,2776,39.3,E54,530143952,92,11:02:00,300+3,0:05:00.000,2722,Yes,32.8,16.838709677419356,-8.533333333333333,1.3,0.14133333333333334,1.9332999999999998,1.8837333333333333,[%emt 32.052] Game drawn by repetition,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,chesspickle,0-1,0:05:00.000,2073,27.1,B01,530143905,54,10:59:00,300+0,0:05:00.000,2069,,18.2,54.421052631578945,-83.55555555555556,-40.8235294117647,0.7019444444444445,0.7773888888888889,1.7624117647058826,[%emt 4.897] White forfeits on time,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,megielszmergiel,ArasanX,1/2-1/2,0:04:00.000,2721,33.0,D31,530143870,295,10:48:00,240+1,0:04:00.000,2777,Yes,39.6,13.545454545454545,15.5,2.7244897959183674,0.44834693877551013,0.5227959183673468,0.4219285714285714,[%emt 0.922] Game drawn by the 50 move rule,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,Geforce,foggydew,1-0,0:05:00.000,2045,31.2,C00,530143828,75,10:49:00,300+0,0:05:00.000,2061,,18.2,-5.6923076923076925,211.48,623.4166666666666,0.6052799999999999,0.63824,0.9645833333333332,[%emt 0.93] Black checkmated,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,ArasanX,megielszmergiel,1/2-1/2,0:04:00.000,2778,39.8,C67,530143749,263,10:32:00,240+1,0:04:00.000,2720,Yes,33.1,25.613636363636363,21.93103448275862,14.310344827586206,0.6340804597701151,0.5904827586206897,0.4209770114942528,[%emt 0.182] Game drawn by mutual agreement,Yes
FICS rated blitz game,FICS freechess.org,2023.01.22,?,chesspickle,Geforce,0-1,0:05:00.000,2052,18.3,C30,530143743,108,10:36:00,300+0,0:05:00.000,2080,Yes,27.2,-300.8378378378378,-632.4166666666666,-984.35,0.41405555555555557,0.8615,0.44848571428571427,[%emt 1.117] White checkmated,
